No,RegionCode,RegionName,Sport,Match_Details
1267,mo,"Missouri",Volleyball,"0-1 Raytown South 2-0 Chrisman 8a"
1268,mo,"Missouri",Volleyball,"0-1G Golden City TBA 8a"
1269,mo,"Missouri",Volleyball,"1-1 Staley 1-2 Park Hill South 9a"
1270,mo,"Missouri",Volleyball,"0-1E Exeter 1-0 Lockwood 9a"
1271,mo,"Missouri",Volleyball,"2-1 Breese Central 3-0 Lafayette 9a"
1272,mo,"Missouri",Volleyball,"1-2 Park Hill South 4-2 Liberty North 9a"
1273,mo,"Missouri",Volleyball,"4-2 Liberty North 2-1 Park Hill 9a"
1274,mo,"Missouri",Volleyball,"1-1 Everton 0-0 Galena 9a"
1275,mo,"Missouri",Volleyball,"V Varsity Opponent 6-1-1 (#5) Center Place 9:15a"
1276,mo,"Missouri",Volleyball,"0-0 Kauffman 2-0 Chrisman 9:30a"
1277,mo,"Missouri",Volleyball,"6-6 Gibson County 5-1-2 (#7) Oakville 10a"
1278,mo,"Missouri",Volleyball,"0-1 St. Clair 2-5 Herrin 10a"
1279,mo,"Missouri",Volleyball,"1-3 Harrisburg 0-0 Sikeston 10a"
1280,mo,"Missouri",Volleyball,"5-2 Skutt Catholic 0-1 St. Teresa's Academy 10a"
1281,mo,"Missouri",Volleyball,"0-0 Northeast Vernon County 0-0 Galena 10:30a"
1282,mo,"Missouri",Volleyball,"1-1 Staley 2-1 Park Hill 10:30a"
1283,mo,"Missouri",Volleyball,"0-1G Golden City 1-0 Lockwood 10:30a"
1284,mo,"Missouri",Volleyball,"T Tournament Opponent 0-0 Jackson 10:45a"
1285,mo,"Missouri",Volleyball,"0-1 The Daniel Academy 6-1-1 (#5) Center Place 10:45a"
1286,mo,"Missouri",Volleyball,"0-1 St. Teresa's Academy 0-1 Saint Thomas Aquinas 11a"
1287,mo,"Missouri",Volleyball,"0-1E Exeter 0-0 Southwest 11:15a"
1288,mo,"Missouri",Volleyball,"0-0 Jackson 2-5 Herrin 11:30a"
1289,mo,"Missouri",Volleyball,"0-1 Van Horn 2-0 Chrisman 12p"
1290,mo,"Missouri",Volleyball,"5-1-2 (#7) Oakville 7-1 Red Bud 12:15p"
1291,mo,"Missouri",Volleyball,"1-0 Verona 0-0 Galena 12:45p"
1292,mo,"Missouri",Volleyball,"0-0 Southwest 1-0 Lockwood 1p"
1293,mo,"Missouri",Volleyball,"0-1 Webb City 2-2 Shiloh Christian 1p"
1294,mo,"Missouri",Volleyball,"0-1 St. Clair 5-1-2 (#7) Oakville 1:15p"
1295,mo,"Missouri",Volleyball,"0-1 Lee's Summit 7-0 Maize South 1:30p"
1296,mo,"Missouri",Volleyball,"1-2 Outreach Christian 6-1-1 (#5) Center Place 1:45p"
1297,mo,"Missouri",Volleyball,"TBA 2-0 Chrisman 2p"
1298,mo,"Missouri",Volleyball,"1-2 Johnston City 0-0 Sikeston 2p"
1299,mo,"Missouri",Volleyball,"7-1 Red Bud 0-0 Jackson 2p"
1300,mo,"Missouri",Volleyball,"0-1G Golden City 0-0 Southwest 2:30p"
1301,mo,"Missouri",Volleyball,"2-5 Herrin 5-1-2 (#7) Oakville 2:45p"
1302,mo,"Missouri",Volleyball,"0-2M McAuley Catholic 0-0 Galena 3p"
1303,mo,"Missouri",Volleyball,"0-0G Gloria Deo Academy 1-0 Lockwood 3p"
1304,mo,"Missouri",Volleyball,"TBA 2-0 Chrisman 3p"
1305,mo,"Missouri",Volleyball,"T Tournament Opponent 0-0 Jackson 3:30p"
1306,mo,"Missouri",Volleyball,"0-0 Christ Prep Academy 6-1-1 (#5) Center Place 4p"
1307,mo,"Missouri",Volleyball,"1-4-2 Heartland 6-1-1 (#5) Center Place 6:15p"
1308,mo,"Missouri",Volleyball,"0-0G Gloria Deo Academy 0-0 Southwest 9:45p"
1309,mo,"Missouri",Volleyball,"0-2 Timberland 1-1 Washington"
1310,mo,"Missouri",Volleyball,"1-1 Washington 1-0 St. Louis Christian Academy"
1311,mo,"Missouri",Volleyball,"5-2-1 Overland Christian TBA"
1312,mo,"Missouri",Volleyball,"TBA 7-0-1 (#3) PHCA"
1313,mo,"Missouri",Volleyball,"TBA 7-0-1 (#3) PHCA"
1314,mo,"Missouri",Volleyball,"1-1 Washington 0-4-3 Lutheran South"
1315,mo,"Missouri",Volleyball,"1-1 St. Francis Borgia 0-1 Liberty"
1316,mo,"Missouri",Volleyball,"4-2 Holt 1-1 St. Francis Borgia"
1317,mo,"Missouri",Volleyball,"TBA 7-0-1 (#3) PHCA"
1318,mo,"Missouri",Volleyball,"TBA 7-0-1 (#3) PHCA"
1319,mo,"Missouri",Volleyball,"TBA 7-0-1 (#3) PHCA"
1320,mo,"Missouri",Volleyball,"Related ScoreboardsDistricts Black RiverCentral MissouriCentral OzarksClass 1 District 1Class 1 District 10Class 1 District 11Class 1 District 12Class 1 District 13Class 1 District 14Class 1 District 15 Associations Missouri 8-Man Football Coaches AssociationMissouri High School Volleyball Coaches AssociationMissouri State High School Activities Association Metros Columbia-Jefferson CityKansas CityOttumwaSpringfieldSt. JosephSt. Louis"
1321,mo,"Missouri",Volleyball,"Saturday, Sep. 5 11-2 Chesterton 10-0 (#17) Carroll 10a 10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a 10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p 11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1322,mo,"Missouri",Volleyball,"11-2 Chesterton 10-0 (#17) Carroll 10a"
1323,mo,"Missouri",Volleyball,"10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a"
1324,mo,"Missouri",Volleyball,"10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p"
1325,mo,"Missouri",Volleyball,"11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1326,mt,"Montana",Volleyball,"There are 48 matches for Montana volleyball on Sat, 9/5/2026. The featured matches are by Montana top ranked teams Bigfork (MT) vs. #3 Fergus (Lewistown, MT), and Gardiner (MT) @ #4 Ennis (MT). The first match, Powder River County (Broadus, MT) @ Carter County (Ekalaka, MT), starts at 5a. Related Content Montana Girls Volleyball Stat LeadersMontana Girls Volleyball PlayoffsMontana Girls Volleyball Rankings Montana High School Volleyball Schedule 48 Matches 0-0 Powder River County 0-0C Carter County 5a 0-0-1 Stevensville 0-2P Park 8:45a console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 1-5 Havre 0-0 Dawson County 9a 2-0 Billings West 0-2 Sentinel 10a 2-2 Skyview 0-2 Big Sky 10a 0-0-1 Stevensville 2-0 East Helena 10:15a 1-0 Corvallis 1-0 Billings Central Catholic 10:15a 1-0 Billings Central Catholic 2-0 Hamilton 11a 0-0 MVCA 0-1P Petra Academy 11:30a 0-1 Lockwood 1-0 Beaverhead County 11:45a 0-0 Bigfork 2-4F (#3) Fergus 12p 0-1 Lockwood 0-0-1 Stevensville 12:30p 1-0 Sweet Grass County 0-1 Joliet 12:45p 0-2 Sentinel 1-1 Billings Senior 12:55p 0-1M Malta 0-1G Glasgow 1p 2-0 Billings West 0-2 Big Sky 1p 1-4-2 Libby 1-0 Columbia Falls 1p 2-2 Skyview 0-2 Hellgate 1p 1-0 Beaverhead County 1-0 Laurel 1:15p 0-2P Park 1-0 Corvallis 1:15p 1-0 Gallatin 0-3 Flathead 1:30p 2-0 Russell 0-3 Capital 2p 2-1 Helena 1-1 Great Falls 2p 0-1 Colstrip 0-0B Baker 2p 2-0 East Helena 2-0 Hamilton 2p 1-0 Valley Christian 0-0 Seeley-Swan 2:30p 2-0 Bozeman 0-3 Flathead 2:30p 1-0 Gallatin 1-1 Glacier 2:30p 0-0 Lone Peak 0-0 Jefferson 2:30p 1-0 Valley Christian 0-0 Seeley-Swan 2:30p 0-0 Arlee 0-0 Troy 3p 0-0 Lincoln County 0-0 Darby 3p 0-0G Granite 1-0 Hot Springs 4p 1-4-2 Libby 1-0 Columbia Falls 4p 0-1 Whitehall 9-1 Broadwater 4p 0-0 Rocky Boy 1-0 Choteau 4:30p 1-0 Gallatin 1-1 Glacier 5p 2-0 Bozeman 1-1 Glacier 5:30p 1-0 Gallatin 0-3 Flathead 5:30p 0-0 Geraldine 1-0 Belt 5:31p 0-0 Roberts 0-0P Plenty Coups 6p 0-0 Drummond 0-1 Victor 6p 0-0T Two Eagle River 0-0 Charlo 6p 0-1G Grass Range/Winnett 0-0 Broadview/Lavina 6:30p 0-0 Forsyth 0-0B Bridger 6:30p 1-0 Savage 0-1T Terry 6:30p 1-0 Belt 0-0D DSGG (CO-OP) 7p 1-0G Gardiner 0-3-2 (#4) Ennis 8p"
1327,mt,"Montana",Volleyball,"0-0 Powder River County 0-0C Carter County 5a"
1328,mt,"Montana",Volleyball,"0-0-1 Stevensville 0-2P Park 8:45a"
1329,mt,"Montana",Volleyball,"1-5 Havre 0-0 Dawson County 9a"
1330,mt,"Montana",Volleyball,"2-0 Billings West 0-2 Sentinel 10a"
1331,mt,"Montana",Volleyball,"2-2 Skyview 0-2 Big Sky 10a"
1332,mt,"Montana",Volleyball,"0-0-1 Stevensville 2-0 East Helena 10:15a"
1333,mt,"Montana",Volleyball,"1-0 Corvallis 1-0 Billings Central Catholic 10:15a"
1334,mt,"Montana",Volleyball,"1-0 Billings Central Catholic 2-0 Hamilton 11a"
1335,mt,"Montana",Volleyball,"0-0 MVCA 0-1P Petra Academy 11:30a"
1336,mt,"Montana",Volleyball,"0-1 Lockwood 1-0 Beaverhead County 11:45a"
1337,mt,"Montana",Volleyball,"0-0 Bigfork 2-4F (#3) Fergus 12p"
1338,mt,"Montana",Volleyball,"0-1 Lockwood 0-0-1 Stevensville 12:30p"
1339,mt,"Montana",Volleyball,"1-0 Sweet Grass County 0-1 Joliet 12:45p"
1340,mt,"Montana",Volleyball,"0-2 Sentinel 1-1 Billings Senior 12:55p"
1341,mt,"Montana",Volleyball,"0-1M Malta 0-1G Glasgow 1p"
1342,mt,"Montana",Volleyball,"2-0 Billings West 0-2 Big Sky 1p"
1343,mt,"Montana",Volleyball,"1-4-2 Libby 1-0 Columbia Falls 1p"
1344,mt,"Montana",Volleyball,"2-2 Skyview 0-2 Hellgate 1p"
1345,mt,"Montana",Volleyball,"1-0 Beaverhead County 1-0 Laurel 1:15p"
1346,mt,"Montana",Volleyball,"0-2P Park 1-0 Corvallis 1:15p"
1347,mt,"Montana",Volleyball,"1-0 Gallatin 0-3 Flathead 1:30p"
1348,mt,"Montana",Volleyball,"2-0 Russell 0-3 Capital 2p"
1349,mt,"Montana",Volleyball,"2-1 Helena 1-1 Great Falls 2p"
1350,mt,"Montana",Volleyball,"0-1 Colstrip 0-0B Baker 2p"
1351,mt,"Montana",Volleyball,"2-0 East Helena 2-0 Hamilton 2p"
1352,mt,"Montana",Volleyball,"1-0 Valley Christian 0-0 Seeley-Swan 2:30p"
1353,mt,"Montana",Volleyball,"2-0 Bozeman 0-3 Flathead 2:30p"
1354,mt,"Montana",Volleyball,"1-0 Gallatin 1-1 Glacier 2:30p"
1355,mt,"Montana",Volleyball,"0-0 Lone Peak 0-0 Jefferson 2:30p"
1356,mt,"Montana",Volleyball,"1-0 Valley Christian 0-0 Seeley-Swan 2:30p"
1357,mt,"Montana",Volleyball,"0-0 Arlee 0-0 Troy 3p"
1358,mt,"Montana",Volleyball,"0-0 Lincoln County 0-0 Darby 3p"
1359,mt,"Montana",Volleyball,"0-0G Granite 1-0 Hot Springs 4p"
1360,mt,"Montana",Volleyball,"1-4-2 Libby 1-0 Columbia Falls 4p"
1361,mt,"Montana",Volleyball,"0-1 Whitehall 9-1 Broadwater 4p"
1362,mt,"Montana",Volleyball,"0-0 Rocky Boy 1-0 Choteau 4:30p"
1363,mt,"Montana",Volleyball,"1-0 Gallatin 1-1 Glacier 5p"
1364,mt,"Montana",Volleyball,"2-0 Bozeman 1-1 Glacier 5:30p"
1365,mt,"Montana",Volleyball,"1-0 Gallatin 0-3 Flathead 5:30p"
1366,mt,"Montana",Volleyball,"0-0 Geraldine 1-0 Belt 5:31p"
1367,mt,"Montana",Volleyball,"0-0 Roberts 0-0P Plenty Coups 6p"
1368,mt,"Montana",Volleyball,"0-0 Drummond 0-1 Victor 6p"
1369,mt,"Montana",Volleyball,"0-0T Two Eagle River 0-0 Charlo 6p"
1370,mt,"Montana",Volleyball,"0-1G Grass Range/Winnett 0-0 Broadview/Lavina 6:30p"
1371,mt,"Montana",Volleyball,"0-0 Forsyth 0-0B Bridger 6:30p"
1372,mt,"Montana",Volleyball,"1-0 Savage 0-1T Terry 6:30p"
1373,mt,"Montana",Volleyball,"1-0 Belt 0-0D DSGG (CO-OP) 7p"
1374,mt,"Montana",Volleyball,"1-0G Gardiner 0-3-2 (#4) Ennis 8p"
1375,mt,"Montana",Volleyball,"Related ScoreboardsRegions A NortheastA NorthwestA SoutheastA SouthwestAA EasternAA WesternB District 1B District 2B District 3B District 4 Associations Montana High School Association Metros BillingsButteGlendiveGreat FallsHelenaMissoula"
1376,mt,"Montana",Volleyball,"Saturday, Sep. 5 11-2 Chesterton 10-0 (#17) Carroll 10a 10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a 10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p 11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1377,mt,"Montana",Volleyball,"11-2 Chesterton 10-0 (#17) Carroll 10a"
1378,mt,"Montana",Volleyball,"10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a"
1379,mt,"Montana",Volleyball,"10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p"
1380,mt,"Montana",Volleyball,"11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1381,ne,"Nebraska",Volleyball,"There are 36 matches for Nebraska volleyball on Sat, 9/5/2026. The featured matches are by Nebraska top ranked teams #8 Pius X (Lincoln, NE) @ Papillion-LaVista (Papillion, NE), Pierce (NE) vs. #10 Bishop Neumann (Wahoo, NE), and #22 Skutt Catholic (Omaha, NE) @ Saint Thomas Aquinas (Overland Park, KS). The first match, Duchesne (Omaha, NE) @ TBA, starts at 8a. Related Content Nebraska Girls Volleyball Stat LeadersNebraska Girls Volleyball PlayoffsNebraska Girls Volleyball Rankings Recent Nebraska Girls Volleyball HeadlinesVOLLEYBALL: Preseason top 100VOLLEYBALL: Preseason All-Americans Nebraska High School Volleyball Schedule 36 Matches 1-1 Duchesne TBA 8a 2-1 Cedar Catholic 0-2 Lakeview 9a console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 1-1 Duchesne TBA 9a 5-2 (#22) Skutt Catholic 0-1 Saint Thomas Aquinas 9a 2-0 Gross Catholic 1-1 Burke 9a 0-0 North Central 3-2 Hartington-Newcastle 9a 1-2 Deshler 0-1 Freeman 9a 0-1 Syracuse 1-1 Douglas County West 9a 1-1 Superior 2-4 Beatrice 9a 1-0 Pierce 5-0 (#10) Bishop Neumann 10a 5-2 (#22) Skutt Catholic 0-1 St. Teresa's Academy 10a 0-6 Omaha North 3-3 Blair 10a 2-0 Diller-Odell 3-0 Elmwood-Murdock 10a 0-2 Madison 1-2 Winnebago 10a 0-2 Omaha Nation 3-2 Hartington-Newcastle 10a 0-6 Omaha North 1-1 Burke 10:15a 1-5 Lincoln Northwest 2-4 Beatrice 10:15a 4-0 (#8) Pius X 0-1 Papillion-LaVista 10:30a 0-2 Ashland-Greenwood 1-1 Douglas County West 11a 1-1 Duchesne TBA 11a 2-0 Gross Catholic 3-3 Blair 11a 3-0 Elmwood-Murdock 0-1 Freeman 11a TBA 2-0 Lincoln North Star 11a 1-1 Burke 3-3 Blair 11:30a 1-1 Duchesne 2-4 Beatrice 11:45a TBA 3-0 Elmwood-Murdock 12p 6-2 St. Mary's 3-2 Hartington-Newcastle 12p 1-2 Winnebago 3-0 Cedar Bluffs 12p 0-5 Peetz 2-1 Kimball 2p 1-2 Aurora 2-4 Beatrice 3p 0-2 Ashland-Greenwood 0-1 Syracuse 1-1 Nebraska Lutheran 1-0 Archangels Catholic 6-1 Fairbury TBA TBA 1-2 Weeping Water 0-2 Madison 3-0 Cedar Bluffs TBA 1-1 Auburn"
1382,ne,"Nebraska",Volleyball,"1-1 Duchesne TBA 8a"
1383,ne,"Nebraska",Volleyball,"2-1 Cedar Catholic 0-2 Lakeview 9a"
1384,ne,"Nebraska",Volleyball,"1-1 Duchesne TBA 9a"
1385,ne,"Nebraska",Volleyball,"5-2 (#22) Skutt Catholic 0-1 Saint Thomas Aquinas 9a"
1386,ne,"Nebraska",Volleyball,"2-0 Gross Catholic 1-1 Burke 9a"
1387,ne,"Nebraska",Volleyball,"0-0 North Central 3-2 Hartington-Newcastle 9a"
1388,ne,"Nebraska",Volleyball,"1-2 Deshler 0-1 Freeman 9a"
1389,ne,"Nebraska",Volleyball,"0-1 Syracuse 1-1 Douglas County West 9a"
1390,ne,"Nebraska",Volleyball,"1-1 Superior 2-4 Beatrice 9a"
1391,ne,"Nebraska",Volleyball,"1-0 Pierce 5-0 (#10) Bishop Neumann 10a"
1392,ne,"Nebraska",Volleyball,"5-2 (#22) Skutt Catholic 0-1 St. Teresa's Academy 10a"
1393,ne,"Nebraska",Volleyball,"0-6 Omaha North 3-3 Blair 10a"
1394,ne,"Nebraska",Volleyball,"2-0 Diller-Odell 3-0 Elmwood-Murdock 10a"
1395,ne,"Nebraska",Volleyball,"0-2 Madison 1-2 Winnebago 10a"
1396,ne,"Nebraska",Volleyball,"0-2 Omaha Nation 3-2 Hartington-Newcastle 10a"
1397,ne,"Nebraska",Volleyball,"0-6 Omaha North 1-1 Burke 10:15a"
1398,ne,"Nebraska",Volleyball,"1-5 Lincoln Northwest 2-4 Beatrice 10:15a"
1399,ne,"Nebraska",Volleyball,"4-0 (#8) Pius X 0-1 Papillion-LaVista 10:30a"
1400,ne,"Nebraska",Volleyball,"0-2 Ashland-Greenwood 1-1 Douglas County West 11a"
1401,ne,"Nebraska",Volleyball,"1-1 Duchesne TBA 11a"
1402,ne,"Nebraska",Volleyball,"2-0 Gross Catholic 3-3 Blair 11a"
1403,ne,"Nebraska",Volleyball,"3-0 Elmwood-Murdock 0-1 Freeman 11a"
1404,ne,"Nebraska",Volleyball,"TBA 2-0 Lincoln North Star 11a"
1405,ne,"Nebraska",Volleyball,"1-1 Burke 3-3 Blair 11:30a"
1406,ne,"Nebraska",Volleyball,"1-1 Duchesne 2-4 Beatrice 11:45a"
1407,ne,"Nebraska",Volleyball,"TBA 3-0 Elmwood-Murdock 12p"
1408,ne,"Nebraska",Volleyball,"6-2 St. Mary's 3-2 Hartington-Newcastle 12p"
1409,ne,"Nebraska",Volleyball,"1-2 Winnebago 3-0 Cedar Bluffs 12p"
1410,ne,"Nebraska",Volleyball,"0-5 Peetz 2-1 Kimball 2p"
1411,ne,"Nebraska",Volleyball,"1-2 Aurora 2-4 Beatrice 3p"
1412,ne,"Nebraska",Volleyball,"0-2 Ashland-Greenwood 0-1 Syracuse"
1413,ne,"Nebraska",Volleyball,"1-1 Nebraska Lutheran 1-0 Archangels Catholic"
1414,ne,"Nebraska",Volleyball,"6-1 Fairbury TBA"
1415,ne,"Nebraska",Volleyball,"TBA 1-2 Weeping Water"
1416,ne,"Nebraska",Volleyball,"0-2 Madison 3-0 Cedar Bluffs"
1417,ne,"Nebraska",Volleyball,"TBA 1-1 Auburn"
1418,ne,"Nebraska",Volleyball,"Related ScoreboardsDistricts A District B District 1B District 2B District 3B District 4B District 5B District 6B District 7B District 8C1 District 1 Associations Nebraska School Activities Association Metros Lincoln & HastingsNorth PlatteOmaha"
1419,ne,"Nebraska",Volleyball,"Saturday, Sep. 5 11-2 Chesterton 10-0 (#17) Carroll 10a 10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a 10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p 11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1420,ne,"Nebraska",Volleyball,"11-2 Chesterton 10-0 (#17) Carroll 10a"
1421,ne,"Nebraska",Volleyball,"10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a"
1422,ne,"Nebraska",Volleyball,"10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p"
1423,ne,"Nebraska",Volleyball,"11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1424,nv,"Nevada",Volleyball,"There are 22 matches for Nevada volleyball on Sat, 9/5/2026. The featured matches are by Nevada top ranked teams TBA vs. #4 Centennial (Las Vegas, NV), Somerset Academy Losee (North Las Vegas, NV) vs. #9 Fernley (NV), and #10 Arbor View (Las Vegas, NV) vs. #15 Shadow Ridge (Las Vegas, NV). The first match, Cristo Rey St. Viator (North Las Vegas, NV) vs. Indian Springs (NV), starts at 7:30a. Related Content Nevada Girls Volleyball Stat LeadersNevada Girls Volleyball PlayoffsNevada Girls Volleyball Rankings Nevada High School Volleyball Schedule 22 Matches 4-2 (#17) Liberty 4-2 Skyridge 8a 1-2 Cristo Rey St. Viator 1-4 Indian Springs 7:30a console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 6-4 (#10) Arbor View 7-3 (#15) Shadow Ridge 8a 0-0 Somerset Academy Losee 8-2 (#9) Fernley 9a 1-1 Founders Classical Academy 1-2 Desert Pines 10a 0-5 Virginia City 0-0 Excel Christian 11a 4-7 Pershing County 1-8 Silver Stage 11a 1-6 Oasis Academy 10-4 Yerington 12p 6-4 West Wendover 2-4 CASR 12p 3-5-1 Elko 1-0 Truckee 12p 5-9-1 Battle Mountain 8-0 (#11) North Tahoe 12p 0-5 Tonopah 8-5-1 Lund 1p 2-4 Spring Creek 2-3 Debbie Smith CTE Academy 6p TBA 6-6 Southeast Career Tech TBA 1-8 Valley TBA 7-3 (#4) Centennial TBA 2-8 Chaparral TBA 5-5 Spanish Springs TBA 2-0 The Meadows School 2-0 Pinecrest Academy Cadence TBA TBA 1-8 Valley TBA 6-6 Southeast Career Tech"
1425,nv,"Nevada",Volleyball,"4-2 (#17) Liberty 4-2 Skyridge 8a"
1426,nv,"Nevada",Volleyball,"1-2 Cristo Rey St. Viator 1-4 Indian Springs 7:30a"
1427,nv,"Nevada",Volleyball,"6-4 (#10) Arbor View 7-3 (#15) Shadow Ridge 8a"
1428,nv,"Nevada",Volleyball,"0-0 Somerset Academy Losee 8-2 (#9) Fernley 9a"
1429,nv,"Nevada",Volleyball,"1-1 Founders Classical Academy 1-2 Desert Pines 10a"
1430,nv,"Nevada",Volleyball,"0-5 Virginia City 0-0 Excel Christian 11a"
1431,nv,"Nevada",Volleyball,"4-7 Pershing County 1-8 Silver Stage 11a"
1432,nv,"Nevada",Volleyball,"1-6 Oasis Academy 10-4 Yerington 12p"
1433,nv,"Nevada",Volleyball,"6-4 West Wendover 2-4 CASR 12p"
1434,nv,"Nevada",Volleyball,"3-5-1 Elko 1-0 Truckee 12p"
1435,nv,"Nevada",Volleyball,"5-9-1 Battle Mountain 8-0 (#11) North Tahoe 12p"
1436,nv,"Nevada",Volleyball,"0-5 Tonopah 8-5-1 Lund 1p"
1437,nv,"Nevada",Volleyball,"2-4 Spring Creek 2-3 Debbie Smith CTE Academy 6p"
1438,nv,"Nevada",Volleyball,"TBA 6-6 Southeast Career Tech"
1439,nv,"Nevada",Volleyball,"TBA 1-8 Valley"
1440,nv,"Nevada",Volleyball,"TBA 7-3 (#4) Centennial"
1441,nv,"Nevada",Volleyball,"TBA 2-8 Chaparral"
1442,nv,"Nevada",Volleyball,"TBA 5-5 Spanish Springs"
1443,nv,"Nevada",Volleyball,"TBA 2-0 The Meadows School"
1444,nv,"Nevada",Volleyball,"2-0 Pinecrest Academy Cadence TBA"
1445,nv,"Nevada",Volleyball,"TBA 1-8 Valley"
1446,nv,"Nevada",Volleyball,"TBA 6-6 Southeast Career Tech"
1447,nv,"Nevada",Volleyball,"Related ScoreboardsLeagues 1A Central1A Eastern1A South1A Western2A Northern2A Southern3A Northern - East3A Northern - West3A Southern 4A Southern - Desert Associations Nevada Interscholastic Activities Association Metros Las VegasReno"
1448,nv,"Nevada",Volleyball,"Saturday, Sep. 5 11-2 Chesterton 10-0 (#17) Carroll 10a 10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a 10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p 11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1449,nv,"Nevada",Volleyball,"11-2 Chesterton 10-0 (#17) Carroll 10a"
1450,nv,"Nevada",Volleyball,"10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a"
1451,nv,"Nevada",Volleyball,"10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p"
1452,nv,"Nevada",Volleyball,"11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
1453,nh,"New Hampshire",Volleyball,"There are 20 matches for New Hampshire volleyball today. The first match, Merrimack (NH) @ Pinkerton (Derry, NH), starts at 5:15p. Related Content New Hampshire Girls Volleyball Stat LeadersNew Hampshire Girls Volleyball PlayoffsNew Hampshire Girls Volleyball Rankings Today's New Hampshire High School Volleyball Live Scoreboard 20 Matches 0-0 Merrimack 0-0 Pinkerton 5:15p 0-0 Kearsarge 1-1 Inter-Lakes 5:15p console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 0-1 Souhegan 0-0 Manchester Central 5:30p 0-0 Mascoma 0-0 Conant 6p 0-0 Plymouth 0-0 Oyster River 6p 0-0 Belmont 0-0 Nute 6:15p 0-0 Laconia 0-0 Hollis-Brookline 6:15p 0-0 Raymond 0-0 Prospect Mountain 6:15p 0-0 Coe-Brown Academy 0-0 Hanover 6:15p 0-0 Hillsboro-Deering 0-0 Farmington 6:15p 0-0 Dover 0-0 Goffstown 6:15p 0-1 Winnisquam 0-0 Newfound Regional 6:15p 0-0 Concord 0-0 Timberlane 6:15p 0-0 Nashua South 0-0 Exeter 6:30p 0-0 Nashua North 0-0 Bishop Guertin 6:30p 0-0 Spaulding 0-0 Salem 6:30p 0-0 Manchester Memorial 1-0 Bedford 6:30p 0-0 Windham 0-0 Portsmouth 6:30p 0-0 Winnacunnet 0-0 Alvirne 6:30p 0-0 Londonderry 0-0 Keene 7p"
1454,nh,"New Hampshire",Volleyball,"0-0 Merrimack 0-0 Pinkerton 5:15p"
1455,nh,"New Hampshire",Volleyball,"0-0 Kearsarge 1-1 Inter-Lakes 5:15p"
1456,nh,"New Hampshire",Volleyball,"0-1 Souhegan 0-0 Manchester Central 5:30p"
1457,nh,"New Hampshire",Volleyball,"0-0 Mascoma 0-0 Conant 6p"
1458,nh,"New Hampshire",Volleyball,"0-0 Plymouth 0-0 Oyster River 6p"
1459,nh,"New Hampshire",Volleyball,"0-0 Belmont 0-0 Nute 6:15p"
1460,nh,"New Hampshire",Volleyball,"0-0 Laconia 0-0 Hollis-Brookline 6:15p"
1461,nh,"New Hampshire",Volleyball,"0-0 Raymond 0-0 Prospect Mountain 6:15p"
1462,nh,"New Hampshire",Volleyball,"0-0 Coe-Brown Academy 0-0 Hanover 6:15p"
1463,nh,"New Hampshire",Volleyball,"0-0 Hillsboro-Deering 0-0 Farmington 6:15p"
1464,nh,"New Hampshire",Volleyball,"0-0 Dover 0-0 Goffstown 6:15p"
1465,nh,"New Hampshire",Volleyball,"0-1 Winnisquam 0-0 Newfound Regional 6:15p"
1466,nh,"New Hampshire",Volleyball,"0-0 Concord 0-0 Timberlane 6:15p"
